income,credit_score,debt,age,dependents,approved
86367.29075566314,381.09915509639876,17984.444683554124,38,1,0
86566.38607769179,340.28508225906455,28509.949938299407,62,4,0
29423.90363374503,746.7745329927654,45505.17048081386,68,0,1
158162.1731332253,713.825078266605,29065.032936536838,20,4,1
94970.79774269821,714.3221125335914,23357.908312186624,29,3,0
167992.3796269562,693.9789389118155,73598.44887570795,68,3,1
173062.64020158118,668.161983018428,784.4921240623192,57,4,1
58158.92984575845,562.3455534579962,53923.052733648314,63,2,0
138323.62679062312,653.2529899289132,79376.68070297538,58,1,1
105010.7247493367,321.09885513338605,26622.82863174682,42,0,0
178428.21282586732,641.8054324612315,60329.15106120174,34,5,0
58833.32225176174,727.8327380452824,66890.01056186178,55,5,0
142006.37605580795,575.1970982114146,65502.469640509,53,2,1
129395.38200549006,496.63233063498035,44584.96341987177,53,4,0
73154.2659629299,452.5847041405385,34657.79878757792,36,5,0
44588.16265721107,653.5411275891454,83592.40730278134,61,4,0
137295.1568859098,681.0406592464499,75844.59569998643,19,1,1
152947.54246381953,779.0321799243984,32125.517341391253,34,1,1
76812.921877403,488.2837453535449,10301.919444220608,47,4,0
136069.86872401647,723.3747690620721,7180.754544546919,64,2,1
91123.5633700706,608.7457033041359,9427.597789893605,27,2,0
148377.23899087118,785.5600698729436,58286.93611920428,52,2,0
55858.74948092956,590.2966595625915,5166.217582898968,69,5,0
180238.7004745114,584.696405618882,33692.687496403836,53,0,1
71733.72736380436,617.8323947925,75319.97019142294,50,0,0
86201.47779610752,712.1234453283389,29434.81665153781,18,2,0
30456.55137446296,830.5797633556535,76330.80771801298,35,4,0
40072.19821782975,340.4598448186711,74546.70382070553,21,1,0
112855.14248821906,329.3890313150594,24582.71326332163,64,3,0
68166.68181103487,815.6526855740361,72882.21800927454,44,1,0
170386.440633595,591.4315940350134,74777.66382721007,42,1,0
22644.80995789169,638.1966580118149,39745.392566702685,45,3,0
88236.92876094852,565.3329808771009,21042.048374151822,39,2,0
80722.19841843669,351.51159893411096,52127.080689186914,59,1,0
23478.973565168188,722.4491581302666,92139.75880001963,42,3,0
42386.31182009184,710.9735547987227,63961.6732432062,34,5,0
94455.68148535435,471.43682682104657,17292.24976272612,61,4,0
108715.6252005404,468.4315848756202,68275.69247335198,69,4,0
92772.15450587643,760.8127594980351,42720.30272818346,29,4,1
115568.7821141769,339.79649175772965,59152.8797355373,33,2,0
127123.70148302267,784.6078315961113,73406.40350231079,54,1,1
21786.287803010415,441.16392944275293,51494.73515144448,33,1,0
103537.1287016307,626.1416112655216,81398.39745733087,34,0,0
193429.8633597659,814.7967984509778,72215.55793166277,48,4,1
113425.81042331876,672.9673758451555,61507.334001851064,32,2,0
141957.60814261157,527.9363968568701,15079.28158323515,30,3,0
76135.49442503898,679.2438148979784,83594.91109115683,57,2,0
159318.44806749726,489.1887999740036,93590.5585319816,44,1,0
159125.8667377007,452.49212899205236,13696.512380929482,38,4,1
113833.28857774501,848.1758028640738,48824.112943343054,19,0,1
195682.48819025845,712.9346271488832,25888.87419705045,25,5,1
42599.038657277604,654.5959875599997,75452.33074255646,59,2,0
23050.579680124578,495.40930377062534,72162.96360047,24,0,0
158628.47811627729,327.0384560352765,14088.51205703987,27,1,0
165287.99672567885,317.0812818193356,87702.72712616372,21,3,0
41637.301241703724,604.7996904968393,18097.30639780023,60,2,0
67804.9099325491,719.1179965714781,79725.90256481075,58,5,0
23159.425405993203,595.5585547441203,45698.03596280049,53,1,0
72795.54994050165,762.4317895665131,32827.22935581512,52,4,1
159165.53730536086,318.3845932012719,15823.926267421351,60,2,0
113232.8949882642,501.7136420342671,16761.425614662938,20,0,0
82657.20677029186,430.38871514579796,66189.05547009002,35,2,0
86913.07308313945,546.0001324864171,55043.038794712054,68,1,0
20243.652628784268,339.8070162567674,12208.54216512327,63,1,0
73964.09496174246,824.7724028640899,11269.786043832519,60,0,1
136362.5734948275,422.79047058814854,7231.057477279146,41,5,0
195354.99988694428,807.2692765159716,74376.73473735442,49,1,1
172470.9488571019,534.241235270175,71188.20852292892,51,2,0
24247.09363619524,842.03827329037,5843.099085457515,19,5,0
181740.90884147107,604.7321109031159,56027.0075596973,19,0,0
160975.71439375266,811.9580752966941,8467.61552426899,27,1,1
160467.70224277646,302.94194378182254,90374.57706089417,40,1,0
102439.23662064287,711.5313433994951,90711.74191801324,32,2,0
91640.95273181051,796.6778592063835,69823.29898131301,29,1,0
74524.83118997468,376.84631183842475,92618.89214394499,60,2,0
31825.07461178584,352.8692184526833,81145.30304136906,34,4,0
61082.365428865836,533.5149339522756,82853.85759270494,35,5,0
64388.654296044435,813.5233983731143,56970.78505699332,31,2,1
107133.87254783629,598.3126081047412,30605.91982161759,34,3,1
154539.9931874049,590.1010550469528,21779.91151164216,32,1,1
105285.76911163039,377.619365064627,32720.002203892916,29,4,0
30412.000900488907,300.4342311012703,62849.54300890621,33,5,0
192402.1641778767,745.5770499100037,17265.65358323989,49,0,1
189690.3774369402,348.16600964243105,25864.02366373216,40,3,1
161334.11776671352,648.6174003044282,46806.08627954644,55,0,1
198439.0222815597,803.0390499833553,23305.009852461557,51,3,0
118006.81990404733,414.75855223713705,58864.36697160616,51,4,0
193298.30304557708,665.9000599303009,92317.60284563298,33,5,0
33608.90731101514,343.28421718913023,74808.93657031264,51,4,0
85822.53468704683,632.0653291106871,66642.6614148913,57,4,0
60568.62824121785,390.1624465242615,58272.14759837788,24,3,0
55249.955144168605,704.7744582833479,48794.79092570649,50,2,0
45344.53080068169,465.6772121366495,18656.38596346597,21,5,0
132034.4554818794,554.8650548425554,89471.04554268655,60,0,0
160637.9340345149,629.686798115192,24853.600201283632,69,2,1
124093.71189566492,394.2003758664318,9130.887757816075,24,2,0
46453.287725877744,707.9008002396915,75001.51792286952,35,1,0
166002.27858802475,466.452187350248,17561.55343311664,21,0,0
134471.84728947113,664.3045229520144,37189.599954117606,66,3,1
89869.8271028592,387.0556778846555,2828.492829097973,28,1,0
141343.45319649135,678.4647125634926,13706.794254044808,60,1,1
66782.8962637099,370.50344004575396,17320.36307599121,37,4,0
82134.5975289579,533.946072948491,5441.012775017795,28,3,1
185147.45176375823,435.96334055638226,65665.69566228452,32,2,1
72290.81102085568,711.6063871855004,83700.77958031172,63,5,0
104597.88826842859,444.119252478781,37331.540636594094,34,2,0
180225.40473128264,784.9445185174679,87457.64767182007,51,2,1
147389.84304815496,790.5011162736371,21334.65745601265,67,4,1
31196.580709646496,408.04272337253224,32539.042356123948,65,2,0
46514.54797021466,637.6152697542484,15073.699303116839,29,0,0
21411.486338945026,348.2447029459804,62055.919541899864,59,2,0
133565.9222412494,515.345404780896,41986.959087030686,45,2,1
100581.2165738753,692.3269512256998,61328.33468418987,65,0,0
44169.473162409595,662.6827857674539,76167.49053941836,52,4,0
192428.14179021868,643.5853681736344,54570.30160329484,25,1,1
115338.75031021157,455.39747501434397,62763.03549017879,44,3,0
63540.792940320054,507.9137221889211,93525.0314394333,39,4,0
110108.64280784735,356.6203795851574,29906.43096088431,41,2,0
142331.6598923194,695.4625512384805,35916.393863395315,19,1,1
33723.059235241606,577.1388382352004,71770.33617093369,48,3,0
69446.68670862056,689.82109779011,61130.55170553867,39,3,0
165253.78835911886,436.91893863828,17853.290453971484,18,3,0
102739.67667247902,478.4410257492864,37614.73100104902,31,0,0
118383.88556581308,483.818435493063,46783.80131247149,42,0,0
97906.88039770446,314.1583253609689,41938.98379683893,53,1,0
27901.989675740922,487.57633005684295,17827.480832204077,53,2,0
49834.96036762807,741.8175154349185,92443.00917842623,58,1,1
100197.49497354036,793.5141726623563,76231.87616939758,20,2,0
57653.383773427006,585.02007359976,48135.583210785226,22,4,0
28996.22515874217,550.5259323705711,68006.10283068365,18,3,0
171856.93952932826,316.9535402846536,89728.26721355219,36,3,0
196614.65524954084,783.5623856719604,13617.414236157121,50,0,1
162765.7173194131,307.15561738422997,25037.30507069777,59,4,0
173681.28590684006,819.6125441156165,54270.1247256645,47,5,1
63555.883457068165,569.0689367784498,79901.03713523586,29,4,0
192912.85559237594,488.06397146609964,3625.489544152738,27,2,1
55446.62680161711,808.3201391634631,98401.81501963605,51,4,0
191257.3658651298,313.4150462105532,45490.66028823971,33,0,0
199067.4729138712,619.7836921779979,35923.1140621723,57,2,1
148110.10503428878,601.9128884746357,29272.443783977185,63,1,1
196605.87172252795,420.6262206662601,17435.670765087165,46,2,1
122517.16032207866,535.8880872426158,79157.39089300278,32,1,0
66717.52097169627,658.7452032690736,95541.41647460965,65,5,0
98659.25941981176,699.92215828506,41364.47548453982,28,2,1
126840.96836818148,300.3942722886189,95242.06947534562,61,3,0
33154.6811648627,815.2693865500584,82379.76154350341,51,5,0
132021.7876311043,390.4889548160468,48105.11274763183,53,1,1
196612.010617213,428.46923882229754,67402.61791261328,47,0,1
54219.37696107097,444.9103951316165,43498.417917046296,52,5,0
162667.12093190898,320.80107510361944,55872.34082125524,26,5,0
183421.78288033148,367.6786679746787,5804.633701850381,35,5,0
189866.28670763975,842.4924576192891,69626.34753005332,36,1,1
192824.4087929805,473.36920555750737,5282.464448413671,56,1,1
113862.73496986495,363.41559968647715,81708.49469196495,21,2,0
195915.42343847067,358.84519364604284,82494.69294605574,23,3,0
156315.837284199,695.7029822184845,23707.72875562146,68,5,1
49100.85852265314,770.0127652179525,32366.278103580025,50,2,1
105842.0191642346,441.3237647296584,48131.03785582933,49,2,0
149299.6115669607,311.50023178437925,59666.29069324815,33,3,0
64521.256847435,422.6995101449457,28735.366174199673,28,2,0
135310.73303879972,331.0836299382165,59248.6404631925,39,3,0
139988.08622839145,356.8672151465228,29778.707322929888,53,0,1
49285.953885541865,537.3294659162033,5549.072107106068,67,3,0
121715.35624149613,426.4551039738979,252.75498319089485,40,4,0
158892.8439761494,583.7702331889828,10115.10579184286,43,3,0
109801.21961646955,439.42156429145473,79225.07001640182,48,3,0
22178.561019699337,817.2955156066212,96143.1312383337,46,4,0
21626.92443427259,798.2691823594455,42696.61992812192,22,3,0
84265.2819146022,611.7433577557563,51268.39534499428,55,1,0
186714.93231772076,494.93319559306235,14684.816907342612,42,2,1
61161.82032864958,509.63078511910453,55103.1352680157,51,2,0
134185.46399690368,526.5187557294734,14465.490200697684,29,0,1
59973.65672479771,700.1686271742192,61121.433119883004,39,0,0
77900.59813871875,548.4014475353608,93325.86675808538,26,4,0
172647.5761282671,771.2014705782435,19569.85393030396,37,1,1
151195.05960859044,819.2521322617005,76456.3718057102,46,0,1
37171.86991637791,484.7703843584136,2350.2422818324044,61,2,0
97166.36377755806,608.381964756624,37549.7241321621,46,0,1
25250.557456147602,352.28109525791047,11074.850783050904,62,0,0
106560.22638854162,410.25797627149745,35247.544159569945,44,3,0
139238.12210619226,527.406171690588,17353.691963888352,34,0,1
41330.472247667276,413.41149374597836,37330.49901228874,22,4,0
71999.28900364981,782.1082699337946,41752.280610753034,69,2,1
91610.59259038825,387.05744083250397,30059.112278091838,62,4,0
185515.58443808896,550.6134518542005,65662.1949473129,30,4,1
198785.90277613353,633.1345822529316,91885.20512589096,59,5,1
28084.033819210854,680.5251494884644,40059.537410527235,32,1,0
156981.42622917055,510.68815334957867,19234.315647502142,32,5,0
86910.33195242178,778.0044877986006,27072.275819598333,35,5,0
90642.47352130641,612.575533092859,85400.0823496369,67,3,1
155767.6952024641,541.7292792461535,57163.97232701479,19,4,0
185316.75778617355,336.98234872862014,45501.10323069573,40,1,1
191167.14701045872,555.5792076448407,14963.672150892671,60,2,1
123882.06548689774,751.4047124486517,44972.73083237819,30,2,1
84281.80867409051,637.9975600217235,27849.200335738667,60,1,0
161758.83545458026,757.6893495510151,94316.31278533491,21,4,1
65180.24898721404,571.7064188296181,88407.01094157313,64,4,0
121533.3251900332,365.153937801965,8390.254182819801,42,3,1
84544.12307447716,307.5019152097346,51665.34892612429,28,3,0
138193.5932674177,466.77075069522516,22505.834551467207,67,5,0
63271.804320831245,683.8947593237858,41077.70895242906,65,2,0
54486.73023226864,734.6429471679317,87684.79982514564,59,3,0
185283.03560157868,462.6640590411812,52751.45198885448,29,1,0
38324.662930916646,572.609656485786,33421.52933707598,30,2,0
111072.4233922877,531.6153974387448,20788.835410499705,26,4,0
59753.50093334161,525.7875313932853,80032.48594064893,62,2,0
27007.39339862014,427.2417922600828,62451.801536434716,55,0,0
26483.38729245675,375.0041077662021,46806.54604262312,23,2,0
51539.91897904892,408.1787070271672,21748.435386297806,60,3,0
176018.66381108004,330.43281293984035,33424.63741571313,68,1,0
70846.1739158648,408.9719080029674,95984.34267385185,60,4,0
191082.65070355323,305.0604936939587,52008.993760583435,27,4,0
124692.01273805484,644.992120349788,40069.92812432529,40,3,1
98590.5541583779,474.0064740632256,52142.20423483239,32,3,0
124415.99024050182,835.2295912847998,77898.85058996087,62,3,0
113005.7093407282,406.5443779269638,34010.893650286875,40,0,0
156579.7256763185,490.2057136702766,17870.612093260886,57,1,1
70849.29187511341,496.8126372528433,58493.61183390478,54,0,0
83549.07048805442,304.6483228343533,66520.41034810671,51,3,0
180936.97445598512,761.5643741717024,71271.80029585496,33,1,1
190362.17236707298,317.5969530793786,88198.75907661296,62,3,0
180660.4809475654,817.0989091010828,37117.412068911304,68,1,1
95500.63891231644,790.6408931014914,7535.48962288918,58,4,1
160465.7905412387,594.5370538472799,95834.85836309422,64,0,1
105740.43199419779,598.9775662012107,43501.19274374752,49,5,0
109557.1733862984,659.577857625886,62325.75096731313,55,3,0
56842.41963031111,512.8775065641878,66630.53231282922,57,3,0
126403.45458653296,655.9722558688205,54651.37087012035,63,2,0
53504.461595602625,324.62261377866776,20525.752973627008,22,5,0
79681.64583209489,329.7261950423496,75514.30501161415,34,4,0
173905.43629158832,551.4767307907493,80375.19743040817,39,3,1
57273.64565795394,602.2922656083192,55297.55860174398,56,0,0
32808.491331217905,788.2997021847004,48856.11605848416,58,4,0
32421.366670306932,357.56334864934297,11393.818312798532,65,3,0
189341.2136905594,752.4563599566391,8395.166149978384,35,0,1
111245.67883313022,415.5260355106383,33956.48455635287,45,2,0
93694.1729270633,516.7460066805176,31084.615551739324,30,2,0
165958.14458142532,474.13133915507706,95365.64509632712,67,0,1
170448.6670238929,520.0854000759695,78362.27424434297,59,4,0
79794.38596080884,382.77252393992205,65992.42952590599,18,0,0
144851.25034528313,576.9635409219552,51764.80890176051,67,5,0
158802.1068533396,740.903424407252,16736.753072665135,36,0,1
137837.1236358718,542.8437057083934,97845.6672184284,51,2,0
47287.113464017886,569.8374667440095,37504.069824021004,21,2,0
177658.95503307026,766.8221719047228,10692.56024472448,60,2,1
117037.01949248157,688.331963050917,49379.88957157461,20,5,0
70845.03674660067,569.7499246858815,87399.80116130832,58,3,0
96541.0733787849,441.7326065040488,88729.10017773295,27,5,0
26762.79627180333,786.7097107647317,1096.5916056447256,45,3,1
43016.024220035164,617.3612209298071,88629.57447513998,51,5,0
157798.41509285496,421.63118556088136,27148.421749985853,56,1,1
20002.094255965905,448.01586395090567,3897.2363968423074,64,3,0
94981.8491268126,741.7231989149352,84779.02703628743,36,4,1
114051.83259540593,324.2800591481005,86386.67559882083,59,4,0
29834.195600175015,845.650702865851,59623.107984235,69,2,0
195154.0693350199,371.69342384313546,57443.37572963584,63,5,1
60702.55962494095,737.8376889683155,81312.02726214194,53,0,0
74755.76953453055,517.1264242244256,78630.95527102798,60,2,1
74709.65220590492,570.7189008081068,89010.54734427041,20,0,0
61474.999181122985,784.3578176055178,55274.74475967035,40,5,0
20265.287975536055,527.1011542740673,96764.70927328087,34,2,0
151282.06293583935,595.621564520279,99614.68309333385,24,2,0
194032.18996387135,327.1148143250435,11654.460999863259,43,4,0
60372.82699130811,301.2911106270992,84954.37595541221,60,0,0
139348.49452461605,434.6399301509492,49982.2257748589,35,1,0
153541.3388525687,674.3207011053221,38756.63382998321,63,1,1
172716.56823629446,366.6956913475252,61307.2309882715,63,2,1
96073.25546244964,362.56907734250217,5596.555726200702,23,5,0
74527.56301527726,526.0283344197468,50646.11187670799,48,2,0
78553.1241241456,656.3103712345246,87089.05700266667,46,4,0
148271.8399577323,691.6395957363618,21346.15161389688,26,0,1
167020.30397101448,398.1478707541061,42638.989476942515,52,2,1
52690.51419618848,343.77348105462335,93948.08877148754,34,5,0
86769.38146839774,817.2183686700494,42856.383780569726,29,1,1
182349.235414847,443.3665104091559,35836.763233239835,53,0,0
165204.83354505306,769.3405736847981,44053.664812337825,69,2,1
197274.51249724565,774.9202977545501,51945.27665175564,65,0,1
155764.68674277453,724.8874254693994,63199.13441314689,41,4,1
90775.13618502601,392.85848365891354,80069.2800916731,27,1,0
126314.8101190348,751.9908025898102,45210.22057643143,47,5,1
138982.56576451764,723.0878075828728,81748.09350901403,46,0,0
34122.04693708231,628.1976445584194,53372.066135208064,56,1,0
118009.45263869571,485.461119342924,33848.05103679777,27,2,0
147677.7491250697,444.3797323465992,65795.08281194142,56,5,1
50117.83472019087,367.0390666441974,71772.22547434914,45,5,0
160513.7091366003,580.3663867954792,55804.897562948754,35,3,0
125079.10049254009,621.8934815304156,5661.497313472341,58,0,1
191399.92142556704,497.636444783683,16988.28751608249,67,1,1
27636.013677240506,561.4474872244778,28529.77208902282,34,0,0
67758.70475998404,499.9329515530967,28262.560595149313,28,2,0
128279.69827396833,652.5533315263857,67342.08002468705,18,2,1
73380.78419706752,795.6925642881099,1834.8661673632582,34,5,1
148596.3495328236,390.15614412581965,75568.17770495199,53,5,0
156620.95085394758,509.7748454467179,26534.247480693317,53,1,1
38452.8735319654,377.47773217297373,31002.184621610242,63,4,0
112493.80355721818,643.7190737243076,52790.982794392425,26,0,1
111600.30000639005,700.8787802187277,21592.56009389575,62,0,1
86470.53863879738,812.5520029286007,88447.13135755276,45,2,1
187926.47526254097,453.3795594435307,8536.877932656527,65,0,1
168951.13757717982,822.6161632259866,44438.236230106486,50,1,1
145497.68874373462,334.79446950137117,84942.22694548899,20,3,0
148578.79443229956,631.6576248505235,61584.389442123575,68,5,0
103108.90588636143,331.4229956388315,29232.951584263345,25,2,0
185779.01379738367,791.5758032690696,42076.020777646074,67,5,1
145027.1769055914,591.3949813885297,70669.43803425146,23,5,0
151216.59109804695,668.1415929195379,97326.07433638994,69,5,1
175104.36268172215,757.3656592507489,89313.87183794334,23,3,1
69332.88608159438,382.6708423661828,34243.280838237675,46,0,0
165272.76269600654,321.22535906597363,99819.78792878575,54,4,0
55143.308532168565,783.3846302520687,350.4663531058272,29,5,0
82161.5514040798,473.21327510241287,2762.975580841509,26,1,1
80409.88176857168,370.9383993599409,82384.05151711938,58,5,0
196134.5843100453,557.6536803978976,19946.268683305203,66,5,1
174176.70027462684,629.0683416328104,6076.926839624086,36,0,1
146210.57508624677,317.0338318823806,23714.80732365022,34,1,0
150870.21709077022,451.19261204139826,42610.01539808602,65,0,0
121173.1029924628,318.0399308522928,73056.62704334049,61,5,0
190476.32007953344,531.1844640575245,62433.55265512055,49,0,0
109326.57551882508,792.3050159864343,23762.121756042045,52,0,1
88493.18777658102,840.4588263214631,50327.04481005844,31,2,1
49346.36064768638,650.3761544269951,92621.41053985688,66,3,0
161517.01740699043,388.9007315815255,81500.77769837576,33,4,0
152199.90777360645,798.2171644996181,32318.97848317934,38,3,1
89183.90693434428,583.9363027600332,98226.45613556964,29,3,0
24534.814512661287,384.562121656605,70862.0400435131,41,1,0
171019.51898924194,806.9496681984137,6244.9355666781785,51,2,1
22055.237021733254,716.6079778977066,3516.071328863868,25,2,0
146665.96033322916,702.4378999977334,16840.794901003,61,0,1
194646.27975069027,690.0493870869226,72785.58680501468,38,3,1
98779.03906667662,410.1869016030433,18373.89258424279,65,4,0
62295.2128992715,416.0536804391393,51148.67692088335,25,1,0
146876.7818078087,678.5611491349903,9326.012018083175,45,2,1
167083.06556280534,420.8475125607183,92088.61578301952,33,0,0
118357.45689401252,541.2694332416769,34396.061358356754,27,4,0
194066.3495461063,730.1010040766678,90813.20565606307,69,3,1
29300.369898432997,731.1738849538126,94487.56419105444,32,4,0
110863.20769481506,549.2939748892228,612.8647313680791,21,2,1
149321.71051805903,735.7044660513848,46413.5187198732,43,1,1
175275.2848068522,761.2419879089312,2465.605570689289,32,3,1
52266.01014340221,660.1266632063432,90869.27663029058,53,1,0
164000.62671746264,425.6342187696311,51840.754473457586,49,5,0
119487.27362933815,450.70647921205114,7494.401269849682,60,4,0
91379.66275819337,473.16263547480446,11027.672827656686,55,4,0
43708.70514423684,364.2422592536736,38350.902449273904,21,0,0
175753.23660360422,450.2377912034698,94023.41928728894,58,3,0
48309.17747234876,415.23557337189266,69290.91515680809,26,4,0
75761.81465763786,550.4308123947312,86761.88661891324,52,2,0
72208.19575323863,799.6406513297457,36645.66463399796,45,5,1
176854.52615435378,357.464174214677,4321.369954999832,54,2,1
141086.53895760165,696.1473581710676,97431.7637204414,64,1,0
163402.65149444703,678.0056524272202,1717.2990662369548,26,5,1
65084.221782649816,352.6648092648467,94765.1653081089,19,5,0
132477.3379292598,807.41482269819,36867.74238491447,20,2,1
122914.27696587477,612.6597111862508,1009.0405021881521,61,4,0
169909.4678218888,500.0490366246263,68915.72317245083,65,2,1
183095.6708866269,716.0962209224188,98054.03040313542,22,3,1
22188.218865929626,441.5510021208987,96562.57228375925,27,1,0
141323.5854305827,681.4304103754762,16093.701120241843,45,5,1
29330.443841551223,321.84116416473597,18124.7806066155,32,3,0
118794.55971392407,761.6744206850996,56553.89146196601,31,4,1
71773.89122786207,546.4939658617252,63730.482642832445,63,4,0
75219.78791398542,650.181102896868,73941.79136658656,40,2,1
83532.53062142419,421.680800893676,18105.03604721475,30,0,0
131832.64082892984,672.3905419621464,95900.70867644345,33,5,0
80128.99382037845,724.7321517413021,63873.92562892379,47,5,0
151885.82910625046,560.2672527864192,84704.69188705548,57,0,1
92814.92940329654,639.7498082339869,54006.57152841718,25,4,0
32303.576055792553,550.9792581023192,41427.68475898826,34,4,0
161076.7716471393,791.750253091815,97718.2906594996,47,5,1
71436.49842668709,573.8280492828756,58212.13708198361,34,1,0
97898.03832786727,762.9947899658504,86687.3582799179,52,5,0
143379.89897994226,740.7436320486368,95329.23963662899,18,4,1
79842.10828676817,525.7776517415961,67535.46270086592,66,4,0
30185.41810640881,426.54647052161124,54893.86785186749,41,1,0
87305.78846230645,523.345172907874,351.08509106506204,65,3,1
190000.7448849746,754.419556676371,4001.964073900599,66,3,1
135512.19151374046,425.1978947006658,20085.12160511163,42,1,1
140866.24676009724,588.4399902217622,18600.843185599526,19,1,1
133810.78765477517,743.3532113784111,25475.879519984534,42,3,1
55818.585012698626,494.41261132060833,30493.463769766084,31,3,0
95300.09553841042,653.2153003514836,36006.54935507283,56,3,0
155169.16370539728,435.097365726848,42053.769006887655,68,3,1
38247.12155956865,360.10369495248796,9886.633845601467,50,5,0
70013.49969614821,736.9113238010709,4236.193195278204,34,5,1
69737.43952385365,354.43274287478874,67394.44490730234,48,2,0
97763.40696701108,449.2597672937715,53733.48248430777,27,1,0
196466.37336959332,770.3101820985921,44414.42022201196,23,0,1
32150.45840308795,490.558107893267,63443.99411683523,56,2,0
113366.1789885071,835.1749422327886,82767.94072035405,42,0,1
52285.64276219788,838.8538841256228,42769.29091162046,55,0,1
194721.77817375393,447.5518112494562,64111.946505197935,54,4,0
40394.630850943555,322.53802223743975,95357.22238351587,47,1,0
92648.18042508642,687.7848063129585,83962.44958615607,51,5,0
152819.29727022912,548.042576456589,42600.081050240944,35,2,0
146819.79704494015,355.41406417776693,64471.6837814743,41,1,0
96091.1546409078,689.1375504379236,17707.092191593976,66,3,0
82374.35023148928,317.1462000115567,56052.21848950899,44,1,0
91570.22813951671,778.6081797707332,98132.82911384427,44,0,0
67569.72736855506,376.25889101231706,51831.51152025223,56,5,0
56959.92896722397,370.02153331069877,92763.82991901472,38,3,0
106947.1455606002,396.6197638827215,40733.49205032607,36,1,0
68336.07609216931,828.1464971706366,99884.48271846311,56,1,0
71743.09968150503,681.2431481396153,57922.00352275578,40,5,1
138216.09142542025,740.7543445050002,4226.899423593455,56,0,1
194336.7197059806,518.6992421530142,58675.47966913881,65,3,1
128654.69610068752,484.97200012772555,27457.26956795966,61,0,0
33856.30407169393,428.9662037307435,3248.132203589471,64,5,0
33605.05049373206,564.356415571825,82085.33046946634,32,1,0
191256.17975220186,603.5058034437927,27572.963698075593,60,2,1
73512.34225532005,647.4761640090155,79654.85540464985,19,2,0
36572.057494845576,441.41517719928197,28821.758295586696,52,4,0
127828.02568706869,821.7597444966449,19432.635387377428,68,2,1
132256.78009224788,393.3671740139247,97393.55741044275,37,5,0
136730.86762136387,831.1092461215268,36164.53277550195,45,5,1
68132.36501435743,308.17086737912706,60137.62114431604,32,5,0
22719.923158605507,564.6191304992651,60998.14928144716,33,3,0
193702.76650180493,483.3523109641095,56047.348217350176,50,4,1
65160.74822439845,547.017877661638,91469.57435212146,64,3,0
141684.73184945853,613.865518439434,67444.10713668684,29,2,0
147193.37657816772,539.5740369069899,40373.300410493015,56,2,1
129801.33507430743,528.1657676658772,86238.0384524274,56,1,1
76323.33095845667,702.9978784773186,18106.28991159644,60,3,0
68797.32567753183,677.2319512975555,54423.67576104175,37,0,1
127580.29088648656,758.2992051197164,95055.03719437563,46,1,0
175897.21405010446,437.47743968172256,62539.76298804127,60,3,0
190412.0712062112,635.240680364735,81696.84504748762,66,5,0
39063.04479267637,621.8571319660696,65356.07255451928,20,4,0
47869.150267589575,503.3557959799788,83937.08635378904,65,3,0
190052.52658095435,567.3316480464746,94448.78798452436,22,4,1
152576.34110026265,472.5801788181508,27292.17275327368,19,4,1
178938.88846935914,378.0144186893418,16966.108125671886,40,2,0
56473.87414436177,417.5906658645031,48399.07503325399,43,0,0
125765.45679969233,358.0325055206606,70186.24268242158,43,3,0
146205.12699514526,675.6882663545682,22719.12531822161,24,0,1
142420.13938045508,663.4000662100334,410.1450430167075,27,4,1
93467.30435600565,822.8335043689301,34293.51158367053,22,2,1
22771.080504435526,701.3231275059827,96885.93354677885,64,0,0
124926.69022476736,328.6252113158723,69496.74606058467,29,1,0
65558.27705232958,786.3348456609249,40132.54439412239,49,4,0
101045.76430572027,774.4713396201491,19257.609734684032,59,1,1
192364.5827150871,543.8261764249843,35608.9673754747,48,5,1
91826.35717563824,622.2246777903568,16983.943330124795,39,0,1
171164.2891995968,836.8430828598854,10630.582131295141,34,0,1
53937.309034865204,592.7674001164914,90674.23725725539,37,0,0
141042.8896445052,797.9270056068494,99765.03383754735,37,5,1
195861.25179900983,345.67131679560254,16411.44395957903,60,3,1
38340.75815712862,405.07852778977553,5452.255887827972,25,4,0
21497.589600894564,542.4152188927249,32973.11071462123,64,4,0
98044.90267387059,621.6162445855175,46165.918076141534,51,4,1
36672.58694924609,748.9253185245401,20482.124707585448,66,3,0
154709.18294172164,843.5441633287528,30142.491179855846,40,0,1
184618.75949274062,513.868323060764,20087.07356916577,55,0,0
98123.77508757659,326.0785998770467,77426.05684324513,45,5,0
66568.09558797936,740.6443268124286,71257.79432472607,30,1,1
98192.59742118976,632.4093954955445,63495.15157609817,46,3,1
150220.60721300018,409.1985723775109,38721.78570792048,25,2,0
21629.749084466777,572.1556511417812,90904.0941314236,28,3,0
126101.7181072455,708.2706350435484,96953.254153502,64,5,1
130392.50327972823,723.7264828877541,17363.9312625412,62,1,1
134783.8844412684,574.7901265993191,22301.264141187803,35,1,1
63563.9743965579,467.8679915708725,52563.10280003696,67,1,0
148529.4902080628,835.5584201211715,9125.056928224529,42,0,1
36450.46753971976,664.8494360260711,43644.83988231128,66,2,1
55868.66056402415,524.5306356404643,58179.12647777102,39,1,0
177944.60839780673,454.2547733125588,52207.35711373331,62,4,0
152970.16713078195,702.1066406519592,33090.858307802606,52,0,1
22474.199722042147,433.20089507657224,54244.58060772068,46,2,0
